date,team_home,team_away,score_home,score_away,spread_home_vegas,total_vegas
2009-09-10,PIT,TEN,13,10,-6.5,35.5
2009-09-13,BAL,KC,38,24,-13.0,37.0
2009-09-13,CIN,DEN,7,12,-4.5,42.0
2009-09-13,CLE,MIN,20,34,4.0,40.0
2009-09-13,HOU,NYJ,7,24,-4.5,44.5
2009-09-13,IND,JAX,14,12,-6.5,45.0
2009-09-13,NYG,WAS,23,17,-6.0,37.0
2009-09-13,GB,CHI,21,15,-4.5,47.0
2009-09-13,ATL,MIA,19,7,-4.0,44.5
2009-09-13,CAR,PHI,10,38,1.0,43.5
2009-09-13,NO,DET,45,27,-14.0,50.0
2009-09-13,TB,DAL,21,34,4.5,40.0
2009-09-13,ARZ,SF,16,20,-5.5,45.5
2009-09-13,SEA,LAR,28,0,-7.0,41.0
2009-09-14,NE,BUF,25,24,-13.0,47.5
2009-09-14,OAK,LAC,20,24,10.0,42.5
2009-09-20,BUF,TB,33,20,-4.0,41.5
2009-09-20,NYJ,NE,16,9,3.5,44.5
2009-09-20,JAX,ARZ,17,31,-3.0,44.0
2009-09-20,TEN,HOU,31,34,-7.0,40.5
2009-09-20,DEN,CLE,27,6,-3.0,38.5
2009-09-20,KC,OAK,10,13,-1.0,40.0
2009-09-20,LAC,BAL,26,31,-1.0,41.0
2009-09-20,DAL,NYG,31,33,-3.0,44.5
2009-09-20,PHI,NO,22,48,2.5,46.0
2009-09-20,WAS,LAR,9,7,-10.0,37.0
2009-09-20,CHI,PIT,17,14,3.0,38.0
2009-09-20,DET,MIN,13,27,10.0,45.0
2009-09-20,GB,CIN,24,31,-9.0,41.5
2009-09-20,ATL,CAR,28,20,-6.0,43.5
2009-09-20,SF,SEA,23,10,-1.0,38.5
2009-09-21,MIA,IND,23,27,3.0,41.0
2009-09-27,BUF,NO,7,27,5.5,51.0
2009-09-27,NE,ATL,26,10,-4.5,45.5
2009-09-27,NYJ,TEN,24,17,-1.0,36.5
2009-09-27,BAL,CLE,34,3,-13.5,38.5
2009-09-27,CIN,PIT,23,20,3.5,36.5
2009-09-27,HOU,JAX,24,31,-4.0,47.0
2009-09-27,LAC,MIA,23,13,-5.5,45.0
2009-09-27,OAK,DEN,3,23,1.0,38.5
2009-09-27,PHI,KC,34,14,-9.0,38.5
2009-09-27,DET,WAS,19,14,6.5,39.5
2009-09-27,MIN,SF,27,24,-7.0,39.0
2009-09-27,TB,NYG,0,24,6.0,46.0
2009-09-27,ARZ,IND,10,31,-3.0,49.0
2009-09-27,LAR,GB,17,36,6.5,42.5
2009-09-27,SEA,CHI,19,25,1.0,37.5
2009-09-28,DAL,CAR,21,7,-9.0,48.0
2009-10-04,MIA,BUF,38,10,-1.0,37.5
2009-10-04,NE,BAL,27,21,-1.0,45.5
2009-10-04,CLE,CIN,20,23,6.0,37.5
2009-10-04,PIT,LAC,38,28,-5.5,43.0
2009-10-04,HOU,OAK,29,6,-9.0,42.5
2009-10-04,IND,SEA,34,17,-10.0,43.5
2009-10-04,JAX,TEN,37,17,3.0,42.0
2009-10-04,DEN,DAL,17,10,1.0,43.5
2009-10-04,KC,NYG,16,27,9.0,43.0
2009-10-04,WAS,TB,16,13,-9.5,36.0
2009-10-04,CHI,DET,48,24,-9.5,43.0
2009-10-04,NO,NYJ,24,10,-7.5,47.0
2009-10-04,SF,LAR,35,0,-9.5,36.5
2009-10-05,MIN,GB,30,23,-4.5,46.0
2009-10-11,BUF,CLE,3,6,-6.0,41.5
2009-10-11,BAL,CIN,14,17,-9.0,42.0
2009-10-11,TEN,IND,9,31,3.0,44.0
2009-10-11,DEN,NE,20,17,3.0,41.0
2009-10-11,KC,DAL,20,26,7.0,43.5
2009-10-11,NYG,OAK,44,7,-15.5,38.0
2009-10-11,PHI,TB,33,14,-15.5,41.5
2009-10-11,DET,PIT,20,28,11.0,44.0
2009-10-11,CAR,WAS,20,17,-5.0,38.0
2009-10-11,ARZ,HOU,28,21,-5.5,50.5
2009-10-11,LAR,MIN,10,38,10.0,40.5
2009-10-11,SF,ATL,10,45,-1.0,40.0
2009-10-11,SEA,JAX,41,0,-1.0,44.0
2009-10-12,MIA,NYJ,31,27,3.0,36.0
2009-10-18,NE,TEN,59,0,-9.5,38.0
2009-10-18,NYJ,BUF,13,16,-9.5,35.5
2009-10-18,CIN,HOU,17,28,-4.0,46.0
2009-10-18,PIT,CLE,27,14,-14.0,37.5
2009-10-18,JAX,LAR,23,20,-9.5,42.0
2009-10-18,OAK,PHI,13,9,14.0,40.5
2009-10-18,WAS,KC,6,14,-6.5,36.5
2009-10-18,GB,DET,26,0,-14.0,48.5
2009-10-18,MIN,BAL,33,31,-3.0,45.5
2009-10-18,ATL,CHI,21,14,-4.0,46.0
2009-10-18,NO,NYG,48,27,-3.5,47.0
2009-10-18,TB,CAR,21,28,3.0,40.5
2009-10-18,SEA,ARZ,3,27,-3.0,45.5
2009-10-19,LAC,DEN,23,34,-3.5,45.0
2009-10-25,MIA,NO,34,46,6.0,48.0
2009-10-25,CIN,CHI,45,10,1.0,42.5
2009-10-25,CLE,GB,3,31,9.5,41.5
2009-10-25,PIT,MIN,27,17,-6.0,46.5
2009-10-25,HOU,SF,24,21,-3.0,44.5
2009-10-25,KC,LAC,7,37,5.5,44.0
2009-10-25,OAK,NYJ,0,38,6.0,34.0
2009-10-25,DAL,ATL,37,21,-5.5,47.5
2009-10-25,NYG,ARZ,17,24,-9.0,46.5
2009-10-25,CAR,BUF,9,20,-7.0,37.0
2009-10-25,TB,NE,7,35,15.5,44.5
2009-10-25,LAR,IND,6,42,14.0,45.0
2009-10-26,WAS,PHI,17,27,9.0,38.0
2009-11-01,BUF,HOU,10,31,3.5,42.0
2009-11-01,NYJ,MIA,25,30,-3.5,40.0
2009-11-01,BAL,DEN,30,7,-4.5,42.5
2009-11-01,IND,SF,18,14,-13.0,45.0
2009-11-01,TEN,JAX,30,13,-3.0,44.0
2009-11-01,LAC,OAK,24,16,-16.0,41.5
2009-11-01,DAL,SEA,38,17,-10.0,46.0
2009-11-01,PHI,NYG,40,17,1.0,43.0
2009-11-01,CHI,CLE,30,6,-11.5,39.5
2009-11-01,DET,LAR,10,17,-3.5,43.5
2009-11-01,GB,MIN,26,38,-3.5,46.5
2009-11-01,ARZ,CAR,21,34,-10.0,43.5
2009-11-02,NO,ATL,35,27,-11.0,56.0
2009-11-08,NE,MIA,27,17,-10.5,47.0
2009-11-08,CIN,BAL,17,7,3.0,45.0
2009-11-08,IND,HOU,20,17,-7.5,50.5
2009-11-08,JAX,KC,24,21,-7.0,41.5
2009-11-08,NYG,LAC,20,21,-5.0,48.5
2009-11-08,PHI,DAL,16,20,-3.0,50.0
2009-11-08,CHI,ARZ,21,41,-1.0,44.5
2009-11-08,ATL,WAS,31,17,-9.0,41.0
2009-11-08,NO,CAR,30,20,-12.5,51.0
2009-11-08,TB,GB,38,28,9.5,43.0
2009-11-08,SF,TEN,27,34,-4.5,41.0
2009-11-08,SEA,DET,32,20,-11.0,42.0
2009-11-09,DEN,PIT,10,28,3.0,41.0
2009-11-12,SF,CHI,10,6,-3.5,43.0
2009-11-15,MIA,TB,25,23,-10.0,43.0
2009-11-15,NYJ,JAX,22,24,-6.5,41.0
2009-11-15,PIT,CIN,12,18,-6.5,41.0
2009-11-15,IND,NE,35,34,-1.0,48.0
2009-11-15,TEN,BUF,41,17,-9.0,41.0
2009-11-15,LAC,PHI,31,23,-1.0,47.0
2009-11-15,OAK,KC,10,16,-1.0,36.5
2009-11-15,WAS,DEN,27,17,3.5,36.0
2009-11-15,GB,DAL,17,7,3.0,48.0
2009-11-15,MIN,DET,27,10,-17.0,47.5
2009-11-15,CAR,ATL,28,19,1.0,43.5
2009-11-15,ARZ,SEA,31,20,-9.0,46.5
2009-11-15,LAR,NO,23,28,14.0,50.5
2009-11-16,CLE,BAL,0,16,10.5,39.5
2009-11-19,CAR,MIA,17,24,-3.5,42.0
2009-11-22,NE,NYJ,31,14,-10.5,45.0
2009-11-22,BAL,IND,15,17,1.0,44.0
2009-11-22,JAX,BUF,18,15,-9.0,41.5
2009-11-22,DEN,LAC,3,32,6.5,41.5
2009-11-22,KC,PIT,27,24,10.5,39.5
2009-11-22,OAK,CIN,20,17,9.0,36.0
2009-11-22,DAL,WAS,7,6,-11.0,41.5
2009-11-22,NYG,ATL,34,31,-7.0,46.0
2009-11-22,CHI,PHI,20,24,3.5,46.5
2009-11-22,DET,CLE,38,37,-3.5,37.5
2009-11-22,GB,SF,30,24,-6.0,42.0
2009-11-22,MIN,SEA,35,9,-10.5,47.0
2009-11-22,TB,NO,7,38,10.5,51.0
2009-11-22,LAR,ARZ,13,21,9.5,46.5
2009-11-23,HOU,TEN,17,20,-4.0,48.0
2009-11-26,DEN,NYG,26,6,4.5,43.5
2009-11-26,DAL,OAK,24,7,-13.5,40.5
2009-11-26,DET,GB,12,34,11.0,48.0
2009-11-29,BUF,MIA,31,14,3.5,38.0
2009-11-29,NYJ,CAR,17,6,-3.5,41.5
2009-11-29,BAL,PIT,20,17,-9.0,35.0
2009-11-29,CIN,CLE,16,7,-12.0,39.5
2009-11-29,HOU,IND,27,35,3.0,48.0
2009-11-29,TEN,ARZ,20,17,-3.5,44.5
2009-11-29,LAC,KC,43,14,-13.5,44.5
2009-11-29,PHI,WAS,27,24,-9.5,40.5
2009-11-29,MIN,CHI,36,10,-10.0,47.0
2009-11-29,ATL,TB,20,17,-12.0,46.0
2009-11-29,LAR,SEA,17,27,3.5,42.5
2009-11-29,SF,JAX,20,3,-3.0,42.5
2009-11-30,NO,NE,38,17,-1.0,57.0
2009-12-03,BUF,NYJ,13,19,3.5,37.0
2009-12-06,MIA,NE,22,21,4.5,46.0
2009-12-06,CIN,DET,23,13,-13.5,42.0
2009-12-06,CLE,LAC,23,30,13.5,42.5
2009-12-06,PIT,OAK,24,27,-14.5,37.0
2009-12-06,IND,TEN,27,17,-6.0,47.0
2009-12-06,JAX,HOU,23,18,1.0,47.5
2009-12-06,KC,DEN,13,44,6.0,39.0
2009-12-06,NYG,DAL,31,24,1.0,45.5
2009-12-06,WAS,NO,30,33,9.0,46.5
2009-12-06,CHI,LAR,17,9,-9.5,41.0
2009-12-06,ATL,PHI,7,34,4.0,43.5
2009-12-06,CAR,TB,16,6,-3.5,40.0
2009-12-06,ARZ,MIN,30,17,3.5,48.0
2009-12-06,SEA,SF,20,17,1.0,41.5
2009-12-07,GB,BAL,27,14,-3.5,43.0
2009-12-10,CLE,PIT,13,6,9.5,34.0
2009-12-13,NE,CAR,20,10,-12.5,43.5
2009-12-13,BAL,DET,48,3,-14.0,40.5
2009-12-13,HOU,SEA,34,7,-7.0,44.5
2009-12-13,IND,DEN,28,16,-6.5,43.5
2009-12-13,JAX,MIA,10,14,-3.0,43.0
2009-12-13,TEN,LAR,47,7,-13.5,40.0
2009-12-13,KC,BUF,10,16,1.0,38.0
2009-12-13,OAK,WAS,13,34,1.0,37.5
2009-12-13,DAL,LAC,17,20,-3.5,48.5
2009-12-13,NYG,PHI,38,45,1.0,42.5
2009-12-13,CHI,GB,14,21,4.0,41.0
2009-12-13,MIN,CIN,30,10,-6.0,42.5
2009-12-13,ATL,NO,23,26,10.0,50.5
2009-12-13,TB,NYJ,3,26,3.5,36.5
2009-12-14,SF,ARZ,24,9,4.0,44.5
2009-12-17,JAX,IND,31,35,3.5,43.0
2009-12-19,NO,DAL,17,24,-7.5,53.5
2009-12-20,BUF,NE,10,17,6.5,41.5
2009-12-20,NYJ,ATL,7,10,-5.5,36.5
2009-12-20,BAL,CHI,31,7,-10.5,39.5
2009-12-20,PIT,GB,37,36,-2.5,41.5
2009-12-20,TEN,MIA,27,24,-4.5,42.5
2009-12-20,DEN,OAK,19,20,-13.5,37.0
2009-12-20,KC,CLE,34,41,-1.0,39.0
2009-12-20,LAC,CIN,27,24,-6.5,44.0
2009-12-20,PHI,SF,27,13,-7.0,41.0
2009-12-20,DET,ARZ,24,31,14.0,46.5
2009-12-20,CAR,MIN,26,7,9.0,42.5
2009-12-20,LAR,HOU,13,16,14.0,43.5
2009-12-20,SEA,TB,7,24,-6.5,39.0
2009-12-21,WAS,NYG,12,45,1.0,43.5
2009-12-25,TEN,LAC,17,42,-3.0,47.5
2009-12-27,MIA,HOU,20,27,-1.0,47.0
2009-12-27,NE,JAX,35,7,-9.5,44.0
2009-12-27,CIN,KC,17,10,-13.0,39.5
2009-12-27,CLE,OAK,23,9,-3.0,37.0
2009-12-27,PIT,BAL,23,20,-3.0,43.0
2009-12-27,IND,NYJ,15,29,-3.0,40.5
2009-12-27,NYG,CAR,9,41,-9.0,43.0
2009-12-27,PHI,DEN,30,27,-7.0,43.0
2009-12-27,WAS,DAL,0,17,7.0,42.0
2009-12-27,GB,SEA,48,10,-13.5,43.5
2009-12-27,ATL,BUF,31,3,-9.0,40.5
2009-12-27,NO,TB,17,20,-14.0,48.5
2009-12-27,ARZ,LAR,31,10,-16.0,44.0
2009-12-27,SF,DET,20,6,-14.0,41.0
2009-12-28,CHI,MIN,36,30,9.0,41.0
2010-01-03,BUF,IND,30,7,-9.0,32.5
2010-01-03,MIA,PIT,24,30,3.0,46.0
2010-01-03,NYJ,CIN,37,0,-9.5,33.5
2010-01-03,CLE,JAX,23,17,-1.0,35.5
2010-01-03,HOU,NE,34,27,-7.0,46.5
2010-01-03,DEN,KC,24,44,-9.5,38.0
2010-01-03,LAC,WAS,23,20,-3.0,39.0
2010-01-03,OAK,BAL,13,21,10.0,39.0
2010-01-03,DAL,PHI,24,0,-3.0,47.5
2010-01-03,DET,CHI,23,37,4.0,44.0
2010-01-03,MIN,NYG,44,7,-9.0,48.0
2010-01-03,CAR,NO,23,10,-10.0,41.0
2010-01-03,TB,ATL,10,20,1.0,41.5
2010-01-03,ARZ,GB,7,33,-3.0,42.0
2010-01-03,LAR,SF,6,28,9.0,39.5
2010-01-03,SEA,TEN,13,17,6.0,45.0
2010-01-09,CIN,NYJ,14,24,-2.5,34.0
2010-01-09,DAL,PHI,34,14,-3.5,45.5
2010-01-10,NE,BAL,14,33,-3.5,43.5
2010-01-10,ARZ,GB,51,45,2.5,48.0
2010-01-16,IND,BAL,20,3,-6.5,44.0
2010-01-16,NO,ARZ,45,14,-7.0,57.0
2010-01-17,LAC,NYJ,14,17,-7.5,42.0
2010-01-17,MIN,DAL,34,3,-2.5,45.5
2010-01-24,IND,NYJ,30,17,-8.0,40.0
2010-01-24,NO,MIN,31,28,-4.0,54.0
2010-02-07,IND,NO,17,31,-4.5,56.5
2010-09-09,NO,MIN,14,9,-4.5,48.5
2010-09-12,BUF,MIA,10,15,3.0,39.5
2010-09-12,NE,CIN,38,24,-5.0,44.5
2010-09-12,PIT,ATL,15,9,1.0,38.5
2010-09-12,HOU,IND,34,24,1.0,47.5
2010-09-12,JAX,DEN,24,17,-3.0,40.0
2010-09-12,TEN,OAK,38,13,-6.5,39.5
2010-09-12,NYG,CAR,31,18,-5.5,40.5
2010-09-12,PHI,GB,20,27,3.0,47.5
2010-09-12,WAS,DAL,13,7,3.5,39.5
2010-09-12,CHI,DET,19,14,-6.5,44.5
2010-09-12,TB,CLE,17,14,-2.5,37.0
2010-09-12,LAR,ARZ,13,17,3.0,39.5
2010-09-12,SEA,SF,31,6,3.0,37.0
2010-09-13,NYJ,BAL,9,10,-1.0,36.5
2010-09-13,KC,LAC,21,14,4.0,45.5
2010-09-19,NYJ,NE,28,14,3.0,39.5
2010-09-19,CIN,BAL,15,10,2.5,39.5
2010-09-19,CLE,KC,14,16,-3.0,38.0
2010-09-19,IND,NYG,38,14,-4.0,47.5
2010-09-19,TEN,PIT,11,19,-6.0,36.5
2010-09-19,DEN,SEA,31,14,-3.5,41.0
2010-09-19,LAC,JAX,38,13,-7.0,45.5
2010-09-19,OAK,LAR,16,14,-3.0,37.5
2010-09-19,DAL,CHI,20,27,-7.0,41.0
2010-09-19,WAS,HOU,27,30,2.5,43.0
2010-09-19,DET,PHI,32,35,6.5,41.0
2010-09-19,GB,BUF,34,7,-12.5,43.0
2010-09-19,MIN,MIA,10,14,-5.5,40.5
2010-09-19,ATL,ARZ,41,7,-7.0,43.0
2010-09-19,CAR,TB,7,20,-4.0,38.0
2010-09-20,SF,NO,22,25,4.5,43.5
2010-09-26,MIA,NYJ,23,31,-1.0,35.5
2010-09-26,NE,BUF,38,30,-14.0,42.5
2010-09-26,BAL,CLE,24,17,-12.0,36.5
2010-09-26,HOU,DAL,13,27,-1.5,47.5
2010-09-26,JAX,PHI,3,28,2.0,45.0
2010-09-26,DEN,IND,13,27,5.5,47.0
2010-09-26,KC,SF,31,10,2.5,38.0
2010-09-26,NYG,TEN,10,29,-3.0,43.5
2010-09-26,MIN,DET,24,10,-13.0,42.5
2010-09-26,CAR,CIN,7,20,3.0,37.5
2010-09-26,NO,ATL,24,27,-3.0,49.5
2010-09-26,TB,PIT,13,38,2.0,33.0
2010-09-26,ARZ,OAK,24,23,-5.5,38.5
2010-09-26,LAR,WAS,30,16,4.5,39.0
2010-09-26,SEA,LAC,27,20,3.5,44.0
2010-09-27,CHI,GB,20,17,3.0,45.5
2010-10-03,BUF,NYJ,14,38,5.5,36.5
2010-10-03,CLE,CIN,23,20,1.5,36.5
2010-10-03,PIT,BAL,14,17,-2.0,34.5
2010-10-03,JAX,IND,31,28,7.0,45.5
2010-10-03,TEN,DEN,20,26,-6.0,43.5
2010-10-03,LAC,ARZ,41,10,-10.0,47.0
2010-10-03,OAK,HOU,24,31,3.5,43.5
2010-10-03,NYG,CHI,17,3,-3.5,44.0
2010-10-03,PHI,WAS,12,17,-5.0,44.0
2010-10-03,GB,DET,28,26,-14.5,46.0
2010-10-03,ATL,SF,16,14,-7.0,42.5
2010-10-03,NO,CAR,16,14,-12.5,43.5
2010-10-03,LAR,SEA,20,3,1.5,40.0
2010-10-04,MIA,NE,14,41,-1.0,48.0
2010-10-10,BUF,JAX,26,36,-2.5,41.5
2010-10-10,BAL,DEN,31,17,-8.0,39.5
2010-10-10,CIN,TB,21,24,-6.5,38.0
2010-10-10,CLE,ATL,10,20,3.0,41.5
2010-10-10,HOU,NYG,10,34,-3.0,48.5
2010-10-10,IND,KC,19,9,-7.5,46.5
2010-10-10,OAK,LAC,35,27,7.0,44.0
2010-10-10,DAL,TEN,27,34,-6.5,43.5
2010-10-10,WAS,GB,16,13,2.5,45.5
2010-10-10,DET,LAR,44,6,-3.0,43.5
2010-10-10,CAR,CHI,6,23,-2.5,33.0
2010-10-10,ARZ,NO,30,20,6.5,45.5
2010-10-10,SF,PHI,24,27,-3.0,39.5
2010-10-11,NYJ,MIN,29,20,-4.0,38.0
2010-10-17,NE,BAL,23,20,-3.0,44.5
2010-10-17,PIT,CLE,28,10,-14.0,37.5
2010-10-17,HOU,KC,35,31,-4.5,45.5
2010-10-17,DEN,NYJ,20,24,3.5,43.0
2010-10-17,NYG,DET,28,20,-10.0,45.5
2010-10-17,PHI,ATL,31,17,-1.0,43.0
2010-10-17,WAS,IND,24,27,3.0,44.5
2010-10-17,CHI,SEA,20,23,-6.0,37.5
2010-10-17,GB,MIA,20,23,-3.0,44.0
2010-10-17,MIN,DAL,24,21,-1.0,43.5
2010-10-17,TB,NO,6,31,5.5,43.5
2010-10-17,LAR,LAC,20,17,9.5,44.5
2010-10-17,SF,OAK,17,9,-9.0,40.5
2010-10-18,JAX,TEN,3,30,3.0,43.5
2010-10-24,MIA,PIT,22,23,3.0,40.5
2010-10-24,BAL,BUF,37,34,-12.0,39.5
2010-10-24,TEN,PHI,37,19,-3.0,41.0
2010-10-24,DEN,OAK,14,59,-7.0,43.0
2010-10-24,KC,JAX,42,20,-9.0,38.5
2010-10-24,LAC,NE,20,23,-2.5,48.5
2010-10-24,CHI,WAS,14,17,-3.0,40.0
2010-10-24,GB,MIN,28,24,-2.5,43.5
2010-10-24,ATL,CIN,39,32,-3.5,43.0
2010-10-24,CAR,SF,23,20,1.0,36.5
2010-10-24,NO,CLE,17,30,-12.0,44.0
2010-10-24,TB,LAR,18,17,-3.0,39.5
2010-10-24,SEA,ARZ,22,10,-6.5,40.5
2010-10-25,DAL,NYG,35,41,-3.5,45.0
2010-10-31,NE,MIN,28,18,-5.0,44.5
2010-10-31,NYJ,GB,0,9,-6.5,41.5
2010-10-31,CIN,MIA,14,22,1.0,44.0
2010-10-31,KC,BUF,13,10,-7.0,45.5
2010-10-31,LAC,TEN,33,25,-6.0,45.0
2010-10-31,OAK,SEA,33,3,-1.5,39.5
2010-10-31,DAL,JAX,17,35,-6.5,44.0
2010-10-31,DET,WAS,37,25,-2.5,45.5
2010-10-31,NO,PIT,20,10,-1.5,45.0
2010-10-31,ARZ,TB,35,38,-3.0,38.0
2010-10-31,LAR,CAR,20,10,-2.5,37.0
2010-10-31,SF,DEN,24,16,-2.0,41.0
2010-11-01,IND,HOU,30,17,-5.5,50.5
2010-11-07,BUF,CHI,19,22,3.0,41.5
2010-11-07,BAL,MIA,26,10,-5.0,40.5
2010-11-07,CLE,NE,34,14,4.0,44.0
2010-11-07,HOU,LAC,23,29,3.0,50.0
2010-11-07,OAK,KC,23,20,1.0,41.0
2010-11-07,PHI,IND,26,24,-3.5,46.5
2010-11-07,DET,NYJ,20,23,5.5,42.5
2010-11-07,GB,DAL,45,7,-7.0,46.0
2010-11-07,MIN,ARZ,27,24,-7.0,42.5
2010-11-07,ATL,TB,27,21,-10.0,44.5
2010-11-07,CAR,NO,3,34,5.5,40.0
2010-11-07,SEA,NYG,7,41,7.0,40.5
2010-11-08,CIN,PIT,21,27,5.0,41.5
2010-11-11,ATL,BAL,26,21,-1.0,43.5
2010-11-14,BUF,DET,14,12,-1.5,45.0
2010-11-14,MIA,TEN,29,17,-1.0,43.0
2010-11-14,CLE,NYJ,20,26,3.5,37.0
2010-11-14,PIT,NE,26,39,-4.5,44.5
2010-11-14,IND,CIN,23,17,-6.5,47.0
2010-11-14,JAX,HOU,31,24,-1.0,48.0
2010-11-14,DEN,KC,49,29,1.0,44.0
2010-11-14,NYG,DAL,20,33,-11.5,46.0
2010-11-14,CHI,MIN,27,13,-1.0,41.0
2010-11-14,TB,CAR,31,16,-7.0,36.5
2010-11-14,ARZ,SEA,18,36,-3.5,41.0
2010-11-14,SF,LAR,23,20,-4.5,38.5
2010-11-15,WAS,PHI,28,59,3.5,43.5
2010-11-18,MIA,CHI,0,16,-2.5,40.0
2010-11-21,NE,IND,31,28,-4.0,49.5
2010-11-21,NYJ,HOU,30,27,-6.5,46.0
2010-11-21,CIN,BUF,31,49,-4.0,41.0
2010-11-21,PIT,OAK,35,3,-9.0,41.0
2010-11-21,JAX,CLE,24,20,-2.5,43.0
2010-11-21,TEN,WAS,16,19,-7.0,44.0
2010-11-21,KC,ARZ,31,13,-9.0,45.0
2010-11-21,DAL,DET,35,19,-5.0,47.5
2010-11-21,PHI,NYG,27,17,-3.5,47.5
2010-11-21,MIN,GB,3,31,3.0,45.0
2010-11-21,CAR,BAL,13,37,13.0,37.0
2010-11-21,NO,SEA,34,19,-11.0,44.5
2010-11-21,LAR,ATL,17,34,3.5,43.0
2010-11-21,SF,TB,0,21,-3.5,41.0
2010-11-22,LAC,DEN,35,14,-9.0,50.0
2010-11-25,NYJ,CIN,26,10,-10.0,43.0
2010-11-25,DAL,NO,27,30,4.5,48.0
2010-11-25,DET,NE,24,45,6.0,50.5
2010-11-28,BUF,PIT,16,19,6.5,43.5
2010-11-28,BAL,TB,17,10,-7.5,41.0
2010-11-28,CLE,CAR,24,23,-9.0,37.5
2010-11-28,HOU,TEN,20,0,-5.0,46.5
2010-11-28,IND,LAC,14,36,-2.0,50.0
2010-11-28,DEN,LAR,33,36,-3.0,46.5
2010-11-28,OAK,MIA,17,33,-3.0,38.0
2010-11-28,NYG,JAX,24,20,-8.0,43.5
2010-11-28,WAS,MIN,13,17,1.0,43.5
2010-11-28,CHI,PHI,31,26,3.0,41.5
2010-11-28,ATL,GB,20,17,-2.5,47.5
2010-11-28,SEA,KC,24,42,1.0,45.0
2010-11-29,ARZ,SF,6,27,1.0,41.5
2010-12-02,PHI,HOU,34,24,-8.5,51.0
2010-12-05,MIA,CLE,10,13,-5.5,43.5
2010-12-05,BAL,PIT,10,13,-3.0,38.0
2010-12-05,CIN,NO,30,34,6.5,45.0
2010-12-05,IND,DAL,35,38,-5.5,47.5
2010-12-05,TEN,JAX,6,17,-3.0,43.5
2010-12-05,KC,DEN,10,6,-9.0,48.0
2010-12-05,LAC,OAK,13,28,-12.5,44.5
2010-12-05,NYG,WAS,31,7,-7.0,43.0
2010-12-05,DET,CHI,20,24,5.0,43.5
2010-12-05,GB,SF,34,16,-9.0,41.0
2010-12-05,MIN,BUF,38,14,-5.0,44.0
2010-12-05,TB,ATL,24,28,3.0,43.5
2010-12-05,ARZ,LAR,6,19,3.0,43.5
2010-12-05,SEA,CAR,31,14,-4.5,40.0
2010-12-06,NE,NYJ,45,3,-4.0,44.5
2010-12-09,TEN,IND,28,30,3.0,44.0
2010-12-12,BUF,CLE,13,6,-1.0,39.5
2010-12-12,NYJ,MIA,6,10,-5.0,37.5
2010-12-12,PIT,CIN,23,7,-9.0,39.5
2010-12-12,JAX,OAK,38,31,-3.5,41.0
2010-12-12,LAC,KC,31,0,-10.0,45.5
2010-12-12,DAL,PHI,27,30,3.5,50.5
2010-12-12,WAS,TB,16,17,1.0,41.0
2010-12-12,CHI,NE,7,36,3.0,37.5
2010-12-12,DET,GB,7,3,7.0,45.5
2010-12-12,CAR,ATL,10,31,7.0,41.0
2010-12-12,NO,LAR,31,13,-9.5,47.0
2010-12-12,ARZ,DEN,43,13,4.0,44.5
2010-12-12,SF,SEA,40,21,-4.5,42.5
2010-12-13,HOU,BAL,28,34,3.0,47.0
2010-12-13,MIN,NYG,3,21,4.5,43.5
2010-12-16,LAC,SF,34,7,-10.0,44.5
2010-12-19,MIA,BUF,14,17,-5.5,40.0
2010-12-19,NE,GB,31,27,-14.0,43.5
2010-12-19,BAL,NO,30,24,-1.0,44.5
2010-12-19,CIN,CLE,19,17,-1.0,41.0
2010-12-19,PIT,NYJ,17,22,-3.5,36.0
2010-12-19,IND,JAX,34,24,-4.0,48.0
2010-12-19,TEN,HOU,31,17,-2.0,47.5
2010-12-19,OAK,DEN,39,23,-9.5,41.5
2010-12-19,DAL,WAS,33,30,-9.5,43.5
2010-12-19,NYG,PHI,31,38,-3.0,46.5
2010-12-19,CAR,ARZ,19,12,-2.5,37.5
2010-12-19,TB,DET,20,23,-3.5,43.0
2010-12-19,LAR,KC,13,27,-3.0,42.5
2010-12-19,SEA,ATL,18,34,5.5,46.0
2010-12-20,MIN,CHI,14,40,5.5,34.0
2010-12-23,PIT,CAR,27,3,-14.0,37.5
2010-12-25,ARZ,DAL,27,26,7.0,45.0
2010-12-26,BUF,NE,3,34,9.0,46.5
2010-12-26,MIA,DET,27,34,-3.5,41.0
2010-12-26,CIN,LAC,34,20,9.0,43.5
2010-12-26,CLE,BAL,10,20,3.5,39.5
2010-12-26,JAX,WAS,17,20,-7.0,45.5
2010-12-26,DEN,HOU,24,23,2.0,49.5
2010-12-26,KC,TEN,34,14,-4.0,42.5
2010-12-26,OAK,IND,26,31,1.0,46.0
2010-12-26,CHI,NYJ,38,34,-1.5,36.0
2010-12-26,GB,NYG,45,17,-3.0,43.0
2010-12-26,TB,SEA,38,15,-5.0,43.5
2010-12-26,LAR,SF,25,17,-2.0,40.0
2010-12-27,ATL,NO,14,17,-2.0,50.0
2010-12-28,PHI,MIN,14,24,-14.0,44.0
2011-01-02,NE,MIA,38,7,-4.0,44.0
2011-01-02,NYJ,BUF,38,7,-1.0,39.5
2011-01-02,BAL,CIN,13,7,-9.5,43.0
2011-01-02,CLE,PIT,9,41,6.5,38.0
